instance,source,local,sha256,present,pool,base_commit,n_edits,action_local,result_files,applied_events,original_local,original_sha256,cleared_credential_fields
sympy__sympy-15599,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-15599/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-15599/trajectory.json,19a8eab399d127e0c03f3ab93c162d2ec9b93f5c20af8542ab0dce527f2fa13b,True,mimo/linear,5e17a90c19f7eecfa10c1ab872648ae7e2131323,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-15599/mimo_linear__sympy__sympy-15599.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-15599/trajectory.json,19a8eab399d127e0c03f3ab93c162d2ec9b93f5c20af8542ab0dce527f2fa13b,0
sympy__sympy-15976,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-15976/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-15976/trajectory.json,c5031dd497ff9d38dadae63bd13cb64b04aa07f09e7d9adaf0665cd2c10ce8ea,True,mimo/linear,701441853569d370506514083b995d11f9a130bd,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-15976/mimo_linear__sympy__sympy-15976.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-15976/trajectory.json,c5031dd497ff9d38dadae63bd13cb64b04aa07f09e7d9adaf0665cd2c10ce8ea,0
sympy__sympy-16450,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-16450/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-16450/trajectory.json,8042ab429e1860135dafb421543a757a89a2fdc7b798a128d468af70b3c2f066,True,mimo/linear,aefdd023dc4f73c441953ed51f5f05a076f0862f,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-16450/mimo_linear__sympy__sympy-16450.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-16450/trajectory.json,8042ab429e1860135dafb421543a757a89a2fdc7b798a128d468af70b3c2f066,0
sympy__sympy-16597,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-16597/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-16597/trajectory.json,d81b44ed02b1125c0d06e2acabea1b9c7abf5a2915708d6cc52867b4dcd86aaf,True,mimo/linear,6fd65310fa3167b9626c38a5487e171ca407d988,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-16597/mimo_linear__sympy__sympy-16597.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-16597/trajectory.json,d81b44ed02b1125c0d06e2acabea1b9c7abf5a2915708d6cc52867b4dcd86aaf,0
sympy__sympy-17318,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-17318/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-17318/trajectory.json,3c873ef5d350ab2cba36c25b02b702aada1e9326c495c29872476345a2231cdf,True,mimo/linear,d4e0231b08147337745dcf601e62de7eefe2fb2d,4,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-17318/mimo_linear__sympy__sympy-17318.json,3,9,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-17318/trajectory.json,3c873ef5d350ab2cba36c25b02b702aada1e9326c495c29872476345a2231cdf,0
sympy__sympy-19040,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-19040/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-19040/trajectory.json,0f9ed36d67bd71a983a6ffaf756f864e4c9233f32705a3d1bd090c2a5de738a1,True,mimo/linear,b9179e80d2daa1bb6cba1ffe35ca9e6612e115c9,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-19040/mimo_linear__sympy__sympy-19040.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-19040/trajectory.json,0f9ed36d67bd71a983a6ffaf756f864e4c9233f32705a3d1bd090c2a5de738a1,0
sympy__sympy-19495,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-19495/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-19495/trajectory.json,5650854133afe26b1ca943c88f832901f27082cf083f1b91fcd6eece5e913d13,True,mimo/linear,25fbcce5b1a4c7e3956e6062930f4a44ce95a632,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-19495/mimo_linear__sympy__sympy-19495.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-19495/trajectory.json,5650854133afe26b1ca943c88f832901f27082cf083f1b91fcd6eece5e913d13,0
sympy__sympy-19637,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-19637/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-19637/trajectory.json,251446f43de030b99e335b1f26e198efeaf0e0b4ef5cc456e4db8507af335167,True,mimo/linear,63f8f465d48559fecb4e4bf3c48b75bf15a3e0ef,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-19637/mimo_linear__sympy__sympy-19637.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-19637/trajectory.json,251446f43de030b99e335b1f26e198efeaf0e0b4ef5cc456e4db8507af335167,0
sympy__sympy-19783,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-19783/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-19783/trajectory.json,94ad8e43be9ad4a07cfd198a1ad798cebcb121c994939080c54a0be232865051,True,mimo/linear,586a43201d0357e92e8c93548d69a9f42bf548f4,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-19783/mimo_linear__sympy__sympy-19783.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-19783/trajectory.json,94ad8e43be9ad4a07cfd198a1ad798cebcb121c994939080c54a0be232865051,0
sympy__sympy-19954,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-19954/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-19954/trajectory.json,0c17c09611b937572ae453725fb558d6c4875348d1b41ac9b1246c65e934a101,True,mimo/linear,6f54459aa0248bf1467ad12ee6333d8bc924a642,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-19954/mimo_linear__sympy__sympy-19954.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-19954/trajectory.json,0c17c09611b937572ae453725fb558d6c4875348d1b41ac9b1246c65e934a101,0
sympy__sympy-20428,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-20428/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-20428/trajectory.json,639a73e479130255dffaec8a843997aa4e997c077939a31217dbdc2ee17c6cce,True,mimo/linear,c0e85160406f9bf2bcaa2992138587668a1cd0bc,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-20428/mimo_linear__sympy__sympy-20428.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-20428/trajectory.json,639a73e479130255dffaec8a843997aa4e997c077939a31217dbdc2ee17c6cce,0
sympy__sympy-20438,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-20438/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-20438/trajectory.json,fa7ccf766318fc6926f99db6ecebdf0136548a81f33724eea4cabd1c594e1d4b,True,mimo/linear,33b47e4bd60e2302e42616141e76285038b724d6,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-20438/mimo_linear__sympy__sympy-20438.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-20438/trajectory.json,fa7ccf766318fc6926f99db6ecebdf0136548a81f33724eea4cabd1c594e1d4b,0
sympy__sympy-21596,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-21596/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-21596/trajectory.json,dd521f73d9ab52e91db559fe915f9ae490c52762410d5ffbf478ae976523ff97,True,mimo/linear,110997fe18b9f7d5ba7d22f624d156a29bf40759,5,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-21596/mimo_linear__sympy__sympy-21596.json,3,15,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-21596/trajectory.json,dd521f73d9ab52e91db559fe915f9ae490c52762410d5ffbf478ae976523ff97,0
sympy__sympy-21930,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-21930/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-21930/trajectory.json,d37727c0f87ce9d1cea338a4117fd926c719b9630101f140a47d8567d67b3ab6,True,mimo/linear,de446c6d85f633271dfec1452f6f28ea783e293f,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-21930/mimo_linear__sympy__sympy-21930.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-21930/trajectory.json,d37727c0f87ce9d1cea338a4117fd926c719b9630101f140a47d8567d67b3ab6,0
sympy__sympy-23534,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-23534/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-23534/trajectory.json,7285fc2cb4275a10b00dbc60be7efd90b49bb386a0a1a8fa56b17ca7a1412df5,True,mimo/linear,832c24fec1046eaa544a4cab4c69e3af3e651759,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-23534/mimo_linear__sympy__sympy-23534.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-23534/trajectory.json,7285fc2cb4275a10b00dbc60be7efd90b49bb386a0a1a8fa56b17ca7a1412df5,0
sympy__sympy-23824,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-23824/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-23824/trajectory.json,e2e695f0f231bc5c95715c5dab04b6c3483497095d4751fb13c5470a6610887b,True,mimo/linear,39de9a2698ad4bb90681c0fdb70b30a78233145f,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-23824/mimo_linear__sympy__sympy-23824.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-23824/trajectory.json,e2e695f0f231bc5c95715c5dab04b6c3483497095d4751fb13c5470a6610887b,0
sympy__sympy-23950,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-23950/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-23950/trajectory.json,0403e97506774a46ced1f285e2ce8fc2471f6584e483b6ea4823a189fc0d6549,True,mimo/linear,88664e6e0b781d0a8b5347896af74b555e92891e,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-23950/mimo_linear__sympy__sympy-23950.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-23950/trajectory.json,0403e97506774a46ced1f285e2ce8fc2471f6584e483b6ea4823a189fc0d6549,0
sympy__sympy-24443,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-24443/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-24443/trajectory.json,f8e6ca6d597f883981c90f79acf56d8983bbd4cf57ec0cb29ed14a1e1767ff34,True,mimo/linear,809c53c077485ca48a206cee78340389cb83b7f1,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-24443/mimo_linear__sympy__sympy-24443.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-24443/trajectory.json,f8e6ca6d597f883981c90f79acf56d8983bbd4cf57ec0cb29ed14a1e1767ff34,0
sympy__sympy-24539,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-24539/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-24539/trajectory.json,6e3eff1a9a5cd1f713f0f3bf5a1f3f5f6ef667318f1a1088d92b670b61b0bd42,True,mimo/linear,193e3825645d93c73e31cdceb6d742cc6919624d,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-24539/mimo_linear__sympy__sympy-24539.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-24539/trajectory.json,6e3eff1a9a5cd1f713f0f3bf5a1f3f5f6ef667318f1a1088d92b670b61b0bd42,0
sympy__sympy-24661,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-24661/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-24661/trajectory.json,368074ffcabf56486dcff3632e7ed15158bc7886c719715bb86d74588e2ce719,True,mimo/linear,a36caf5c74fe654cedc488e8a8a05fad388f8406,3,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-24661/mimo_linear__sympy__sympy-24661.json,3,9,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-24661/trajectory.json,368074ffcabf56486dcff3632e7ed15158bc7886c719715bb86d74588e2ce719,0
astropy__astropy-7336,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/mcts/astropy__astropy-7336/trajectory.json,paper/figure-09/data/inputs/war/mimo_mcts__astropy__astropy-7336/trajectory.json,e3ee9811529b6b68a45c3e33bdfaa272de9eb2bde6cbc0e3ec00072ff067a4da,True,mimo/mcts,732d89c2940156bdc0e200bb36dc38b5e424bcba,11,paper/figure-09/data/inputs/war/mimo_mcts__astropy__astropy-7336/mimo_mcts__astropy__astropy-7336.json,3,33,traces/raw/history-20260625/search_mcts_trajectories/traces/swe-search/mimo/mcts/astropy__astropy-7336/trajectory.json,e3ee9811529b6b68a45c3e33bdfaa272de9eb2bde6cbc0e3ec00072ff067a4da,0
astropy__astropy-7606,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/mcts/astropy__astropy-7606/trajectory.json,paper/figure-09/data/inputs/war/mimo_mcts__astropy__astropy-7606/trajectory.json,66c13b2f0afee1a65be66dfd42ca9fd356503e463adaccae33fbcf5a74a67034,True,mimo/mcts,3cedd79e6c121910220f8e6df77c54a0b344ea94,7,paper/figure-09/data/inputs/war/mimo_mcts__astropy__astropy-7606/mimo_mcts__astropy__astropy-7606.json,3,21,traces/raw/history-20260625/search_mcts_trajectories/traces/swe-search/mimo/mcts/astropy__astropy-7606/trajectory.json,66c13b2f0afee1a65be66dfd42ca9fd356503e463adaccae33fbcf5a74a67034,0
astropy__astropy-7671,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/mcts/astropy__astropy-7671/trajectory.json,paper/figure-09/data/inputs/war/mimo_mcts__astropy__astropy-7671/trajectory.json,3c3abbef93b864e7885af0fd51db61bd7b8e1fb73d60c735949c781b06ec3960,True,mimo/mcts,a7141cd90019b62688d507ae056298507678c058,16,paper/figure-09/data/inputs/war/mimo_mcts__astropy__astropy-7671/mimo_mcts__astropy__astropy-7671.json,3,48,traces/raw/history-20260625/search_mcts_trajectories/traces/swe-search/mimo/mcts/astropy__astropy-7671/trajectory.json,3c3abbef93b864e7885af0fd51db61bd7b8e1fb73d60c735949c781b06ec3960,0
django__django-11163,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/mcts/django__django-11163/trajectory.json,paper/figure-09/data/inputs/war/mimo_mcts__django__django-11163/trajectory.json,443e48a67c9a8fc83dec3b17f7133c6b2a086398efe2133b9cad81d90d7f79a2,True,mimo/mcts,e6588aa4e793b7f56f4cadbfa155b581e0efc59a,12,paper/figure-09/data/inputs/war/mimo_mcts__django__django-11163/mimo_mcts__django__django-11163.json,3,27,traces/raw/history-20260625/search_mcts_trajectories/traces/swe-search/mimo/mcts/django__django-11163/trajectory.json,443e48a67c9a8fc83dec3b17f7133c6b2a086398efe2133b9cad81d90d7f79a2,0
scikit-learn__scikit-learn-11578,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/mcts/scikit-learn__scikit-learn-11578/trajectory.json,paper/figure-09/data/inputs/war/mimo_mcts__scikit-learn__scikit-learn-11578/trajectory.json,6444b67f40f0e18ffba145d24d4dd6ddd7798823dd1cabcb68341e718e1e752b,True,mimo/mcts,dd69361a0d9c6ccde0d2353b00b86e0e7541a3e3,14,paper/figure-09/data/inputs/war/mimo_mcts__scikit-learn__scikit-learn-11578/mimo_mcts__scikit-learn__scikit-learn-11578.json,3,42,traces/raw/history-20260625/search_mcts_trajectories/traces/swe-search/mimo/mcts/scikit-learn__scikit-learn-11578/trajectory.json,6444b67f40f0e18ffba145d24d4dd6ddd7798823dd1cabcb68341e718e1e752b,0
sympy__sympy-12096,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/mcts/sympy__sympy-12096/trajectory.json,paper/figure-09/data/inputs/war/mimo_mcts__sympy__sympy-12096/trajectory.json,0de152b95effcec9926963d6fbd5cd0a40ab63a1aa9a590bac8deb547900eea3,True,mimo/mcts,d7c3045115693e887bcd03599b7ca4650ac5f2cb,20,paper/figure-09/data/inputs/war/mimo_mcts__sympy__sympy-12096/mimo_mcts__sympy__sympy-12096.json,3,60,traces/raw/history-20260625/search_mcts_trajectories/traces/swe-search/mimo/mcts/sympy__sympy-12096/trajectory.json,0de152b95effcec9926963d6fbd5cd0a40ab63a1aa9a590bac8deb547900eea3,0
